,Block,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
605,12.000,41.673408,-87.599862,5,50,0
606,12.000,41.673408,-87.599862,5,50,0
607,12.000,41.673408,-87.599862,5,50,0
608,12.000,41.673408,-87.599862,5,50,0
609,12.000,41.673408,-87.599862,5,50,0
610,12.000,41.673408,-87.599862,5,44,0
611,12.000,41.673408,-87.599862,5,50,1
612,12.000,41.673408,-87.599862,5,50,0
613,12.000,41.673408,-87.599862,5,50,0
614,12.000,41.673408,-87.599862,5,50,0
615,12.000,41.673408,-87.599862,5,50,0
616,12.000,41.673408,-87.599862,5,50,0
617,12.000,41.673408,-87.599862,5,50,0
618,12.000,41.673408,-87.599862,5,50,1
619,12.000,41.673408,-87.599862,5,50,0
620,12.000,41.673408,-87.599862,5,50,0
621,12.000,41.673408,-87.599862,5,50,0
622,12.000,41.673408,-87.599862,5,50,0
623,12.000,41.673408,-87.599862,5,50,0
624,12.000,41.673408,-87.599862,5,50,0
625,12.000,41.673408,-87.599862,5,23,0
626,12.000,41.673408,-87.599862,5,50,0
627,12.000,41.673408,-87.599862,5,50,0
628,12.000,41.673408,-87.599862,5,50,0
629,12.000,41.673408,-87.599862,5,50,0
630,12.000,41.673408,-87.599862,5,50,0
631,12.000,41.673408,-87.599862,5,50,0
632,12.000,41.673408,-87.599862,5,20,0
633,12.000,41.673408,-87.599862,5,13,0
634,12.000,41.673408,-87.599862,5,50,0
635,12.000,41.673408,-87.599862,5,50,0
636,12.000,41.673408,-87.599862,5,50,0
637,12.000,41.673408,-87.599862,5,50,0
638,12.000,41.673408,-87.599862,5,50,0
639,12.000,41.673408,-87.599862,5,50,0
640,12.000,41.673408,-87.599862,5,50,0
641,12.000,41.673408,-87.599862,5,50,0
642,12.000,41.673408,-87.599862,5,50,0
643,12.000,41.673408,-87.599862,5,50,0
644,12.000,41.673408,-87.599862,5,50,0
645,12.000,41.673408,-87.599862,5,50,0
646,12.000,41.673408,-87.599862,5,50,0
647,12.000,41.673408,-87.599862,5,50,0
648,12.000,41.673408,-87.599862,5,50,0
649,12.000,41.673408,-87.599862,5,50,0
650,12.000,41.673408,-87.599862,5,50,0
651,12.000,41.673408,-87.599862,5,50,0
652,12.000,41.673408,-87.599862,5,50,0
653,12.000,41.673408,-87.599862,5,50,0
654,12.000,41.673408,-87.599862,5,50,0
655,12.000,41.673408,-87.599862,5,50,0
656,12.000,41.673408,-87.599862,5,50,0
657,12.000,41.673408,-87.599862,5,50,0
658,12.000,41.673408,-87.599862,5,50,0
659,12.000,41.673408,-87.599862,5,50,0
660,12.000,41.673408,-87.599862,5,50,1
661,12.000,41.673408,-87.599862,5,50,1
662,12.000,41.673408,-87.599862,5,50,0
663,12.000,41.673408,-87.599862,5,1,0
664,12.000,41.673408,-87.599862,5,1,0
665,10.000,41.726465,-87.585413,5,17,0
666,10.000,41.726465,-87.585413,5,50,0
667,10.000,41.726465,-87.585413,5,50,0
668,10.000,41.726465,-87.585413,5,50,0
669,10.000,41.726465,-87.585413,5,46,0
670,10.000,41.726465,-87.585413,5,50,0
671,10.000,41.726465,-87.585413,5,50,0
672,10.000,41.726465,-87.585413,5,50,0
673,10.000,41.726465,-87.585413,5,48,0
674,10.000,41.726465,-87.585413,5,50,0
675,10.000,41.726465,-87.585413,5,50,0
676,10.000,41.726465,-87.585413,5,50,0
677,10.000,41.726465,-87.585413,5,10,0
678,10.000,41.726465,-87.585413,5,50,0
679,10.000,41.726465,-87.585413,5,50,0
680,10.000,41.726465,-87.585413,5,50,0
681,10.000,41.726465,-87.585413,5,42,0
682,10.000,41.726465,-87.585413,5,50,0
683,10.000,41.726465,-87.585413,5,50,0
684,10.000,41.726465,-87.585413,5,50,0
685,81.000,41.729669,-87.582699,5,2,0
686,81.000,41.729669,-87.582699,5,1,0
687,24.000,41.704572,-87.565666,8,50,0
688,24.000,41.704572,-87.565666,8,33,0
689,24.000,41.704572,-87.565666,8,11,0
690,24.000,41.704572,-87.565666,8,10,0
691,24.000,41.704572,-87.565666,8,45,0
692,24.000,41.704572,-87.565666,8,2,0
693,41.000,41.95469,-87.800991,9,23,0
694,41.000,41.95469,-87.800991,9,11,0
695,41.000,41.95469,-87.800991,9,1,0
696,62.000,41.994991,-87.769279,9,1,0
697,79.000,41.974089,-87.824812,8,1,0
698,79.000,41.974089,-87.824812,8,1,0
699,79.000,41.974089,-87.824812,8,2,0
700,15.000,41.9216,-87.666455,8,5,0
701,15.000,41.9216,-87.666455,8,1,0
702,25.000,41.891118,-87.654491,8,13,0
703,25.000,41.891118,-87.654491,8,5,0
704,25.000,41.891118,-87.654491,8,3,0
705,11.000,41.867108,-87.654224,8,2,0
706,11.000,41.867108,-87.654224,8,1,0
707,11.000,41.896282,-87.655232,8,6,0
708,11.000,41.896282,-87.655232,8,2,0
709,22.000,41.921965,-87.632085,8,1,0
710,53.000,41.891126,-87.61156,5,1,0
711,65.000,41.999129,-87.795585,8,1,0
712,75.000,42.01743,-87.687769,8,2,0
713,75.000,42.01743,-87.687769,8,2,0
714,91.000,41.981964,-87.812827,8,1,0
715,91.000,41.981964,-87.812827,8,1,0
716,91.000,41.981964,-87.812827,8,1,0
717,36.000,41.944869,-87.832763,8,6,0
718,36.000,41.944869,-87.832763,8,5,0
719,72.000,42.011601,-87.811506,8,4,0
720,49.000,41.979243,-87.750938,9,1,0
721,58.000,41.986921,-87.689778,9,1,0
722,58.000,41.986921,-87.689778,9,2,0
723,50.000,41.801498,-87.763416,9,1,0
724,53.000,41.961743,-87.76007,9,4,0
725,53.000,41.961743,-87.76007,9,3,0
726,40.000,41.953067,-87.776792,8,3,0
727,40.000,41.953067,-87.776792,8,1,0
728,43.000,41.878114,-87.629798,3,4,0
729,43.000,41.878114,-87.629798,3,2,0
730,42.000,41.958271,-87.702575,9,6,0
731,70.000,41.916265,-87.800515,8,5,0
732,70.000,41.916265,-87.800515,8,2,0
733,25.000,41.846075,-87.716277,9,1,0
734,37.000,41.948167,-87.730698,8,1,0
735,45.000,41.963976,-87.69181,9,1,0
736,45.000,41.963976,-87.69181,9,1,0
737,46.000,41.964242,-87.757639,8,2,0
738,46.000,41.964242,-87.757639,8,2,0
739,60.000,41.990284,-87.797127,8,1,0
740,60.000,41.990284,-87.797127,8,1,0
741,70.000,42.008314,-87.777921,9,2,0
742,70.000,42.008314,-87.777921,9,4,0
743,61.000,41.991429,-87.747113,8,1,0
744,61.000,41.991429,-87.747113,8,1,0
745,68.000,41.921177,-87.79518,8,7,0
746,68.000,41.921177,-87.79518,8,1,0
747,30.000,41.857402,-87.694991,8,4,0
748,30.000,41.857402,-87.694991,8,1,0
749,11.000,41.868142,-87.696269,9,1,0
750,25.000,41.846283,-87.656913,9,1,0
751,18.000,41.966987,-87.674677,8,1,0
752,18.000,41.966987,-87.674677,8,1,0
753,61.000,41.923738,-87.785288,9,2,0
754,12.000,42.010412,-87.66214,8,2,0
755,10.000,41.89923,-87.716788,9,10,0
756,10.000,41.89923,-87.716788,9,14,0
757,33.000,41.94016,-87.794896,9,1,0
758,49.000,41.962728,-87.748367,9,2,0
759,30.000,41.836644,-87.677737,8,3,0
760,30.000,41.836644,-87.677737,8,1,0
761,17.000,41.911824,-87.726737,9,2,0
762,22.000,41.801179,-87.679447,8,3,0
763,22.000,41.801179,-87.679447,8,1,0
764,67.000,41.77166,-87.703047,8,1,0
765,73.000,41.759346,-87.745602,9,5,0
766,73.000,41.759346,-87.745602,9,1,0
767,52.000,41.797616,-87.797894,8,4,0
768,52.000,41.797616,-87.797894,8,3,0
769,61.000,41.781416,-87.776532,8,1,0
770,10.000,41.773215,-87.60088,8,7,0
771,52.000,41.798697,-87.736812,8,4,0
772,63.000,41.776156,-87.778927,9,2,0
773,37.000,41.82561,-87.726549,9,2,0
774,80.000,41.74785,-87.702716,9,2,0
775,80.000,41.74785,-87.702716,9,1,0
776,41.000,41.95469,-87.800991,9,33,0
777,41.000,41.95469,-87.800991,9,50,1
778,41.000,41.95469,-87.800991,9,21,1
779,41.000,41.95469,-87.800991,9,8,0
780,41.000,41.95469,-87.800991,9,28,0
781,41.000,41.95469,-87.800991,9,39,0
782,62.000,41.994991,-87.769279,9,1,0
783,79.000,41.974089,-87.824812,8,6,0
784,79.000,41.974089,-87.824812,8,5,1
785,79.000,41.974089,-87.824812,8,2,0
786,79.000,41.974089,-87.824812,8,5,0
787,15.000,41.9216,-87.666455,8,11,0
788,15.000,41.9216,-87.666455,8,12,0
789,15.000,41.9216,-87.666455,8,2,0
790,15.000,41.9216,-87.666455,8,8,0
791,25.000,41.891118,-87.654491,8,7,0
792,25.000,41.891118,-87.654491,8,21,0
793,25.000,41.891118,-87.654491,8,4,0
794,25.000,41.891118,-87.654491,8,3,0
795,25.000,41.891118,-87.654491,8,20,0
796,25.000,41.891118,-87.654491,8,21,0
797,11.000,41.867108,-87.654224,8,4,0
798,11.000,41.867108,-87.654224,8,2,0
799,11.000,41.867108,-87.654224,8,2,0
800,11.000,41.867108,-87.654224,8,5,0
801,11.000,41.896282,-87.655232,8,3,0
802,11.000,41.896282,-87.655232,8,7,0
803,11.000,41.896282,-87.655232,8,2,0
804,11.000,41.896282,-87.655232,8,2,0
805,11.000,41.896282,-87.655232,8,1,0
806,21.000,41.919343,-87.694259,8,4,0
807,21.000,41.919343,-87.694259,8,1,0
808,21.000,41.919343,-87.694259,8,1,0
809,22.000,41.921965,-87.632085,8,5,0
810,22.000,41.688324,-87.676709,8,22,0
811,22.000,41.688324,-87.676709,8,24,0
812,22.000,41.688324,-87.676709,8,33,1
813,22.000,41.688324,-87.676709,8,50,0
814,22.000,41.688324,-87.676709,8,50,0
815,22.000,41.688324,-87.676709,8,9,0
816,22.000,41.688324,-87.676709,8,8,0
817,22.000,41.688324,-87.676709,8,27,0
818,22.000,41.688324,-87.676709,8,1,0
819,22.000,41.688324,-87.676709,8,1,0
820,22.000,41.688324,-87.676709,8,26,0
821,22.000,41.688324,-87.676709,8,15,0
822,22.000,41.688324,-87.676709,8,10,0
823,22.000,41.688324,-87.676709,8,17,0
824,22.000,41.688324,-87.676709,8,2,0
825,22.000,41.688324,-87.676709,8,12,0
826,22.000,41.688324,-87.676709,8,20,0
827,22.000,41.688324,-87.676709,8,4,0
828,22.000,41.688324,-87.676709,8,9,0
829,11.000,41.862292,-87.64886,8,12,0
830,11.000,41.862292,-87.64886,8,3,0
831,11.000,41.862292,-87.64886,8,9,0
832,11.000,41.862292,-87.64886,8,1,0
833,11.000,41.862292,-87.64886,8,11,0
834,11.000,41.862292,-87.64886,8,5,0
835,17.000,41.720848,-87.666014,9,3,0
836,17.000,41.720848,-87.666014,9,1,0
837,17.000,41.720848,-87.666014,9,6,0
838,22.000,41.731922,-87.677512,8,2,0
839,22.000,41.731922,-87.677512,8,18,0
840,22.000,41.731922,-87.677512,8,3,0
841,22.000,41.731922,-87.677512,8,2,0
842,22.000,41.731922,-87.677512,8,15,1
843,22.000,41.731922,-87.677512,8,1,0
844,53.000,41.891126,-87.61156,5,2,0
845,53.000,41.891126,-87.61156,5,1,0
846,53.000,41.891126,-87.61156,5,1,0
847,53.000,41.891126,-87.61156,5,2,0
848,65.000,41.999129,-87.795585,8,8,0
849,65.000,41.999129,-87.795585,8,6,0
850,65.000,41.999129,-87.795585,8,1,0
851,65.000,41.999129,-87.795585,8,14,0
852,65.000,41.999129,-87.795585,8,3,0
853,75.000,42.01743,-87.687769,8,2,0
854,75.000,42.01743,-87.687769,8,2,0
855,75.000,42.01743,-87.687769,8,1,0
856,75.000,42.01743,-87.687769,8,1,0
857,75.000,42.01743,-87.687769,8,1,0
858,15.000,41.907645,-87.760886,8,4,0
859,15.000,41.907645,-87.760886,8,2,0
860,15.000,41.907645,-87.760886,8,1,0
861,15.000,41.907645,-87.760886,8,1,0
862,91.000,41.981964,-87.812827,8,2,0
863,91.000,41.981964,-87.812827,8,6,0
864,91.000,41.981964,-87.812827,8,2,0
865,91.000,41.981964,-87.812827,8,23,0
866,91.000,41.981964,-87.812827,8,11,0
867,36.000,41.944869,-87.832763,8,3,0
868,36.000,41.944869,-87.832763,8,13,0
869,36.000,41.944869,-87.832763,8,2,0
870,36.000,41.944869,-87.832763,8,6,0
871,36.000,41.944869,-87.832763,8,10,0
872,72.000,42.011601,-87.811506,8,33,0
873,72.000,42.011601,-87.811506,8,9,0
874,72.000,42.011601,-87.811506,8,1,0
875,72.000,42.011601,-87.811506,8,14,0
876,72.000,42.011601,-87.811506,8,50,0
877,72.000,42.011601,-87.811506,8,8,0
878,38.000,41.94983,-87.698457,9,3,0
879,38.000,41.94983,-87.698457,9,1,0
880,38.000,41.94983,-87.698457,9,1,0
881,38.000,41.94983,-87.698457,9,1,0
882,49.000,41.979243,-87.750938,9,2,0
883,49.000,41.979243,-87.750938,9,3,0
884,49.000,41.979243,-87.750938,9,1,0
885,49.000,41.979243,-87.750938,9,1,0
886,49.000,41.979243,-87.750938,9,1,0
887,58.000,41.986921,-87.689778,9,3,0
888,58.000,41.986921,-87.689778,9,1,0
889,58.000,41.986921,-87.689778,9,1,0
890,58.000,41.986921,-87.689778,9,1,0
891,50.000,41.801498,-87.763416,9,4,0
892,50.000,41.801498,-87.763416,9,5,0
893,50.000,41.801498,-87.763416,9,2,0
894,14.000,41.906638,-87.701431,9,4,0
895,14.000,41.906638,-87.701431,9,2,0
896,14.000,41.906638,-87.701431,9,1,0
897,14.000,41.906638,-87.701431,9,1,0
898,10.000,41.723195,-87.64997,5,2,0
899,10.000,41.723195,-87.64997,5,1,0
900,11.000,41.868077,-87.666901,9,19,0
901,11.000,41.868077,-87.666901,9,25,0
902,11.000,41.868077,-87.666901,9,17,1
903,11.000,41.868077,-87.666901,9,3,0
904,11.000,41.868077,-87.666901,9,2,0
905,11.000,41.868077,-87.666901,9,3,0
906,11.000,41.868077,-87.666901,9,4,0
907,11.000,41.868077,-87.666901,9,9,0
908,11.000,41.868077,-87.666901,9,11,0
909,11.000,41.869216,-87.627561,8,9,0
910,11.000,41.869216,-87.627561,8,1,0
911,11.000,41.869216,-87.627561,8,5,0
912,11.000,41.869216,-87.627561,8,1,0
913,11.000,41.869216,-87.627561,8,1,0
914,11.000,41.869216,-87.627561,8,2,0
915,42.000,41.662014,-87.724608,8,4,0
916,42.000,41.662014,-87.724608,8,35,0
917,42.000,41.662014,-87.724608,8,50,1
918,42.000,41.662014,-87.724608,8,2,0
919,42.000,41.662014,-87.724608,8,10,1
920,42.000,41.662014,-87.724608,8,7,0
921,42.000,41.662014,-87.724608,8,50,0
922,42.000,41.662014,-87.724608,8,1,0
923,53.000,41.961743,-87.76007,9,1,0
924,53.000,41.961743,-87.76007,9,4,0
925,53.000,41.961743,-87.76007,9,2,0
926,40.000,41.953067,-87.776792,8,1,0
927,40.000,41.953067,-87.776792,8,4,0
928,40.000,41.953067,-87.776792,8,3,0
929,43.000,41.878114,-87.629798,3,6,0
930,43.000,41.878114,-87.629798,3,7,0
931,43.000,41.878114,-87.629798,3,10,0
932,43.000,41.878114,-87.629798,3,2,0
933,43.000,41.878114,-87.629798,3,1,0
934,43.000,41.878114,-87.629798,3,1,0
935,43.000,41.878114,-87.629798,3,2,0
936,43.000,41.878114,-87.629798,3,1,0
937,43.000,41.878114,-87.629798,3,4,0
938,43.000,41.878114,-87.629798,3,2,0
939,42.000,41.958271,-87.702575,9,12,0
940,42.000,41.958271,-87.702575,9,3,0
941,42.000,41.958271,-87.702575,9,2,0
942,42.000,41.958271,-87.702575,9,1,0
943,42.000,41.958271,-87.702575,9,3,0
944,28.000,41.932094,-87.700117,8,2,0
945,15.000,41.994469,-87.667736,8,2,0
946,18.000,42.006858,-87.675919,9,4,0
947,18.000,42.006858,-87.675919,9,2,0
948,70.000,41.916265,-87.800515,8,8,0
949,70.000,41.916265,-87.800515,8,12,0
950,70.000,41.916265,-87.800515,8,2,0
951,70.000,41.916265,-87.800515,8,8,0
952,25.000,41.846075,-87.716277,9,1,0
953,25.000,41.846075,-87.716277,9,2,0
954,21.000,41.918705,-87.752329,8,5,0
955,21.000,41.918705,-87.752329,8,12,0
956,21.000,41.918705,-87.752329,8,2,0
957,35.000,41.682587,-87.707973,9,35,0
958,35.000,41.682587,-87.707973,9,18,0
959,35.000,41.682587,-87.707973,9,2,0
960,35.000,41.682587,-87.707973,9,11,0
961,35.000,41.682587,-87.707973,9,15,0
962,93.000,41.725517,-87.614258,8,1,0
963,93.000,41.725517,-87.614258,8,3,0
964,93.000,41.725517,-87.614258,8,2,0
965,37.000,41.948167,-87.730698,8,4,0
966,37.000,41.948167,-87.730698,8,8,0
967,37.000,41.948167,-87.730698,8,1,0
968,37.000,41.948167,-87.730698,8,1,0
969,37.000,41.948167,-87.730698,8,7,0
970,45.000,41.963976,-87.69181,9,2,1
971,40.000,41.953705,-87.733974,8,1,0
972,40.000,41.953705,-87.733974,8,2,0
973,40.000,41.953705,-87.733974,8,1,0
974,46.000,41.964242,-87.757639,8,3,0
975,46.000,41.964242,-87.757639,8,2,0
976,46.000,41.964242,-87.757639,8,1,0
977,46.000,41.964242,-87.757639,8,1,0
978,46.000,41.964242,-87.757639,8,2,0
979,60.000,41.990284,-87.797127,8,4,0
980,60.000,41.990284,-87.797127,8,3,0
981,70.000,42.008314,-87.777921,9,15,0
982,70.000,42.008314,-87.777921,9,41,0
983,70.000,42.008314,-87.777921,9,26,0
984,70.000,42.008314,-87.777921,9,2,0
985,70.000,42.008314,-87.777921,9,5,0
986,70.000,42.008314,-87.777921,9,50,1
987,70.000,42.008314,-87.777921,9,22,0
988,61.000,41.991429,-87.747113,8,4,0
989,61.000,41.991429,-87.747113,8,7,0
990,61.000,41.991429,-87.747113,8,1,0
991,61.000,41.991429,-87.747113,8,3,0
992,61.000,41.991429,-87.747113,8,9,0
993,61.000,41.991429,-87.747113,8,1,0
994,27.000,41.843811,-87.686763,9,3,0
995,27.000,41.843811,-87.686763,9,2,0
996,27.000,41.843811,-87.686763,9,2,0
997,68.000,41.921177,-87.79518,8,3,0
998,68.000,41.921177,-87.79518,8,4,0
999,68.000,41.921177,-87.79518,8,1,0
1000,68.000,41.921177,-87.79518,8,1,0
1001,30.000,41.857402,-87.694991,8,1,0
1002,30.000,41.857402,-87.694991,8,4,0
1003,30.000,41.857402,-87.694991,8,2,0
1004,30.000,41.857402,-87.694991,8,1,0
1005,30.000,41.857402,-87.694991,8,5,0
1006,11.000,41.868142,-87.696269,9,14,0
1007,11.000,41.868142,-87.696269,9,3,0
1008,11.000,41.868142,-87.696269,9,22,0
1009,11.000,41.868142,-87.696269,9,2,0
1010,10.000,41.721474,-87.648064,8,2,0
1011,10.000,41.721474,-87.648064,8,4,0
1012,10.000,41.721474,-87.648064,8,4,0
1013,10.000,41.721474,-87.648064,8,1,0
1014,10.000,41.721474,-87.648064,8,4,0
1015,10.000,41.721474,-87.648064,8,2,0
1016,10.000,41.721474,-87.648064,8,1,0
1017,10.000,41.869107,-87.696293,9,3,0
1018,10.000,41.869107,-87.696293,9,3,0
1019,10.000,41.869107,-87.696293,9,3,0
1020,10.000,41.869107,-87.696293,9,2,0
1021,10.000,41.869107,-87.696293,9,1,0
1022,96.000,41.719059,-87.675088,9,8,0
1023,96.000,41.719059,-87.675088,9,5,0
1024,96.000,41.719059,-87.675088,9,3,0
1025,96.000,41.719059,-87.675088,9,2,0
1026,96.000,41.719059,-87.675088,9,2,0
1027,18.000,41.966987,-87.674677,8,3,0
1028,18.000,41.966987,-87.674677,8,1,0
1029,61.000,41.923738,-87.785288,9,5,0
1030,64.000,41.970248,-87.787992,8,4,0
1031,64.000,41.970248,-87.787992,8,12,0
1032,64.000,41.970248,-87.787992,8,1,0
1033,64.000,41.970248,-87.787992,8,1,0
1034,64.000,41.970248,-87.787992,8,16,0
1035,12.000,42.010412,-87.66214,8,1,0
1036,10.000,41.89923,-87.716788,9,11,0
1037,10.000,41.89923,-87.716788,9,1,0
1038,10.000,41.89923,-87.716788,9,1,0
1039,10.000,41.89923,-87.716788,9,1,0
1040,20.000,41.692555,-87.598865,8,1,0
1041,20.000,41.692555,-87.598865,8,1,0
1042,20.000,41.692555,-87.598865,8,1,0
1043,20.000,41.692555,-87.598865,8,1,0
1044,33.000,41.94016,-87.794896,9,26,0
1045,33.000,41.94016,-87.794896,9,16,0
1046,33.000,41.94016,-87.794896,9,1,0
1047,33.000,41.94016,-87.794896,9,10,1
1048,33.000,41.94016,-87.794896,9,1,0
1049,11.000,41.903002,-87.688267,8,4,0
1050,11.000,41.903002,-87.688267,8,4,0
1051,11.000,41.903002,-87.688267,8,1,0
1052,11.000,41.903002,-87.688267,8,4,0
1053,60.000,41.942114,-87.776385,8,1,0
1054,60.000,41.942114,-87.776385,8,1,0
1055,60.000,41.960616,-87.777189,9,1,0
1056,60.000,41.960616,-87.777189,9,1,0
1057,60.000,41.960616,-87.777189,9,1,0
1058,33.000,41.883284,-87.705085,8,1,0
1059,33.000,41.883284,-87.705085,8,1,0
1060,33.000,41.883284,-87.705085,8,1,0
1061,30.000,41.836644,-87.677737,8,6,0
1062,30.000,41.836644,-87.677737,8,5,0
1063,42.000,41.837085,-87.729384,9,3,0
1064,42.000,41.837085,-87.729384,9,1,0
1065,42.000,41.837085,-87.729384,9,3,0
1066,17.000,41.911824,-87.726737,9,1,0
1067,22.000,41.823065,-87.678378,8,2,0
1068,22.000,41.823065,-87.678378,8,1,0
1069,22.000,41.801179,-87.679447,8,21,0
1070,22.000,41.801179,-87.679447,8,3,0
1071,22.000,41.801179,-87.679447,8,4,0
1072,22.000,41.801179,-87.679447,8,6,0
1073,35.000,41.800737,-87.71188,8,3,0
1074,35.000,41.800737,-87.71188,8,2,0
1075,35.000,41.800737,-87.71188,8,1,0
1076,35.000,41.800737,-87.71188,8,3,0
1077,35.000,41.800737,-87.71188,8,6,0
1078,52.000,41.778297,-87.752411,9,28,1
1079,52.000,41.778297,-87.752411,9,3,0
1080,52.000,41.778297,-87.752411,9,3,0
1081,52.000,41.778297,-87.752411,9,1,0
1082,52.000,41.778297,-87.752411,9,5,0
1083,52.000,41.778297,-87.752411,9,8,0
1084,52.000,41.778297,-87.752411,9,1,0
1085,67.000,41.77166,-87.703047,8,4,0
1086,67.000,41.77166,-87.703047,8,39,0
1087,67.000,41.77166,-87.703047,8,12,0
1088,67.000,41.77166,-87.703047,8,6,0
1089,67.000,41.77166,-87.703047,8,1,0
1090,67.000,41.77166,-87.703047,8,20,0
1091,73.000,41.759346,-87.745602,9,16,0
1092,73.000,41.759346,-87.745602,9,17,0
1093,73.000,41.759346,-87.745602,9,13,0
1094,73.000,41.759346,-87.745602,9,1,0
1095,73.000,41.759346,-87.745602,9,2,0
1096,73.000,41.759346,-87.745602,9,3,0
1097,73.000,41.759346,-87.745602,9,4,0
1098,73.000,41.759346,-87.745602,9,6,0
1099,73.000,41.759346,-87.745602,9,1,0
1100,22.000,41.768388,-87.678649,8,13,0
1101,22.000,41.768388,-87.678649,8,1,0
1102,22.000,41.768388,-87.678649,8,1,0
1103,22.000,41.768388,-87.678649,8,5,0
1104,22.000,41.768388,-87.678649,8,2,0
1105,22.000,41.768388,-87.678649,8,1,0
1106,22.000,41.768388,-87.678649,8,1,0
1107,22.000,41.768388,-87.678649,8,5,0
1108,52.000,41.797616,-87.797894,8,2,0
1109,52.000,41.797616,-87.797894,8,9,0
1110,52.000,41.797616,-87.797894,8,4,0
1111,52.000,41.797616,-87.797894,8,1,0
1112,52.000,41.797616,-87.797894,8,6,0
1113,52.000,41.797616,-87.797894,8,1,0
1114,61.000,41.781416,-87.776532,8,3,0
1115,61.000,41.781416,-87.776532,8,3,0
1116,61.000,41.781416,-87.776532,8,2,0
1117,61.000,41.781416,-87.776532,8,2,0
1118,10.000,41.773215,-87.60088,8,3,0
1119,10.000,41.773215,-87.60088,8,10,0
1120,10.000,41.773215,-87.60088,8,5,0
1121,10.000,41.773215,-87.60088,8,1,0
1122,10.000,41.773215,-87.60088,8,1,0
1123,10.000,41.773215,-87.60088,8,1,0
1124,10.000,41.773215,-87.60088,8,1,0
1125,10.000,41.773215,-87.60088,8,2,0
1126,39.000,41.822536,-87.666343,9,28,0
1127,39.000,41.822536,-87.666343,9,15,0
1128,39.000,41.822536,-87.666343,9,22,0
1129,39.000,41.822536,-87.666343,9,1,0
1130,39.000,41.822536,-87.666343,9,3,0
1131,39.000,41.822536,-87.666343,9,1,0
1132,39.000,41.822536,-87.666343,9,6,0
1133,39.000,41.822536,-87.666343,9,2,0
1134,39.000,41.822536,-87.666343,9,4,0
1135,47.000,41.799282,-87.585487,8,1,0
1136,47.000,41.799282,-87.585487,8,1,0
1137,47.000,41.799282,-87.585487,8,2,0
1138,47.000,41.799282,-87.585487,8,2,0
1139,64.000,41.778748,-87.586427,8,6,0
1140,64.000,41.778748,-87.586427,8,3,0
1141,64.000,41.778748,-87.586427,8,1,0
1142,64.000,41.778748,-87.586427,8,2,0
1143,71.000,41.766202,-87.562889,9,5,0
1144,71.000,41.766202,-87.562889,9,6,0
1145,71.000,41.766202,-87.562889,9,4,0
1146,71.000,41.766202,-87.562889,9,1,0
1147,71.000,41.766202,-87.562889,9,1,0
1148,71.000,41.766202,-87.562889,9,4,0
1149,71.000,41.766202,-87.562889,9,3,0
1150,71.000,41.766202,-87.562889,9,2,0
1151,71.000,41.766202,-87.562889,9,5,0
1152,77.000,41.754676,-87.612922,9,4,0
1153,77.000,41.754676,-87.612922,9,2,0
1154,77.000,41.754676,-87.612922,9,2,0
1155,77.000,41.754676,-87.612922,9,1,0
1156,77.000,41.754676,-87.612922,9,1,0
1157,77.000,41.754676,-87.612922,9,5,0
1158,40.000,41.821582,-87.627796,9,5,0
1159,40.000,41.821582,-87.627796,9,13,1
1160,40.000,41.821582,-87.627796,9,2,0
1161,40.000,41.821582,-87.627796,9,1,0
1162,40.000,41.821582,-87.627796,9,2,0
1163,40.000,41.821582,-87.627796,9,1,0
1164,50.000,41.803423,-87.642984,8,2,0
1165,50.000,41.803423,-87.642984,8,50,0
1166,50.000,41.803423,-87.642984,8,3,1
1167,50.000,41.803423,-87.642984,8,14,0
1168,50.000,41.803423,-87.642984,8,2,0
1169,50.000,41.803423,-87.642984,8,2,0
1170,50.000,41.803423,-87.642984,8,12,0
1171,50.000,41.803423,-87.642984,8,38,0
1172,79.000,41.754292,-87.590773,9,11,0
1173,79.000,41.754292,-87.590773,9,6,0
1174,79.000,41.754292,-87.590773,9,1,0
1175,79.000,41.754292,-87.590773,9,2,0
1176,79.000,41.754292,-87.590773,9,1,0
1177,79.000,41.754292,-87.590773,9,3,0
1178,79.000,41.754292,-87.590773,9,3,0
1179,79.000,41.754292,-87.590773,9,3,0
